"state","State_name","Population","date","category","count","dataQualityGrade"
"MD","Maryland *",6045680,2020-04-16,"negative",48059,"B"
"ME","Maine *",1344212,2020-04-16,"negative",14076,"B"
"MI","Michigan ",9986857,2020-04-16,"negative",65023,"A+"
"MN","Minnesota ",5639632,2020-04-16,"negative",39763,"A"
"MO","Missouri *",6840439,2020-04-16,"negative",45537,"B"
"MS","Mississippi ",2976149,2020-04-16,"negative",34791,"A"
"NC","North Carolina ",10488084,2020-04-16,"negative",65452,"A"
"NH","New Hampshire *",1359711,2020-04-16,"negative",11027,"B"
"NJ","New Jersey ",8882190,2020-04-16,"negative",76513,"A+"
"NV","Nevada ",3080156,2020-04-16,"negative",25130,"A+"
"NY","New York ",19453561,2020-04-16,"negative",328295,"A"
"OH","Ohio *",11689100,2020-04-16,"negative",66426,"B"
"OK","Oklahoma ",3956971,2020-04-16,"negative",28542,"A+"
"OR","Oregon ",4217737,2020-04-16,"negative",33202,"A+"
"PA","Pennsylvania ",12801989,2020-04-16,"negative",113735,"A+"
"PR","Puerto Rico *",2933408,2020-04-16,"negative",7315,"B"
"RI","Rhode Island ",1059361,2020-04-16,"negative",24226,"A+"
"SC","South Carolina ",5148714,2020-04-16,"negative",31077,"A"
"SD","South Dakota *",884659,2020-04-16,"negative",9239,"B"
"TN","Tennessee *",6829174,2020-04-16,"negative",78787,"B"
"TX","Texas *",28995881,2020-04-16,"negative",142092,"B"
"UT","Utah *",3205958,2020-04-16,"negative",46995,"B"
"VA","Virginia ",8535519,2020-04-16,"negative",39555,"A+"
"VT","Vermont *",623989,2020-04-16,"negative",10259,"B"
"WA","Washington *",7614893,2020-04-16,"negative",135797,"B"
"WI","Wisconsin ",5822434,2020-04-16,"negative",40974,"A+"
"WV","West Virginia *",1792147,2020-04-16,"negative",17567,"B"
"AK","Alaska ",731545,2020-04-15,"negative",8371,"A"
"AL","Alabama *",4903185,2020-04-15,"negative",29964,"B"
"AR","Arkansas ",3017804,2020-04-15,"negative",20265,"A"
"AZ","Arizona ",7278717,2020-04-15,"negative",41348,"A+"
"CA","California *",39512223,2020-04-15,"negative",192062,"B"
"CO","Colorado ",5758736,2020-04-15,"negative",31639,"A"
"CT","Connecticut *",3565287,2020-04-15,"negative",35388,"B"
"DC","District of Columbia ",705749,2020-04-15,"negative",9328,"A+"
"DE","Delaware ",973764,2020-04-15,"negative",11088,"A"
"FL","Florida ",21477737,2020-04-15,"negative",190998,"A"
"GA","Georgia ",10617423,2020-04-15,"negative",49103,"A"
"GU","Guam *",167772,2020-04-15,"negative",843,"B"
"IA","Iowa ",3155070,2020-04-15,"negative",17874,"A+"
"ID","Idaho ",1787065,2020-04-15,"negative",13934,"A"
"IL","Illinois ",16980127,2020-04-15,"negative",92336,"A"
"IN","Indiana ",6732219,2020-04-15,"negative",39441,"A+"
"KS","Kansas ",2913314,2020-04-15,"negative",13174,"A"
"KY","Kentucky ",4467673,2020-04-15,"negative",25487,"A"
"LA","Louisiana *",4648794,2020-04-15,"negative",99977,"B"
"MA","Massachusetts ",6892503,2020-04-15,"negative",102790,"A+"
"MD","Maryland *",6045680,2020-04-15,"negative",45731,"B"
"ME","Maine *",1344212,2020-04-15,"negative",14076,"B"
"MI","Michigan ",9986857,2020-04-15,"negative",61638,"A+"
"MN","Minnesota ",5639632,2020-04-15,"negative",38433,"A"
"MO","Missouri *",6840439,2020-04-15,"negative",44117,"B"
"MS","Mississippi ",2976149,2020-04-15,"negative",34791,"A"
"NC","North Carolina ",10488084,2020-04-15,"negative",62704,"A"
"NH","New Hampshire *",1359711,2020-04-15,"negative",11027,"B"
"NJ","New Jersey ",8882190,2020-04-15,"negative",72991,"A+"
"NV","Nevada ",3080156,2020-04-15,"negative",24444,"A+"
"NY","New York ",19453561,2020-04-15,"negative",312233,"A"
"OH","Ohio *",11689100,2020-04-15,"negative",63761,"B"
"OK","Oklahoma ",3956971,2020-04-15,"negative",26956,"A+"
"OR","Oregon ",4217737,2020-04-15,"negative",31688,"A+"
"PA","Pennsylvania ",12801989,2020-04-15,"negative",111094,"A+"
"PR","Puerto Rico *",2933408,2020-04-15,"negative",6825,"B"
"RI","Rhode Island ",1059361,2020-04-15,"negative",22368,"A+"
"SC","South Carolina ",5148714,2020-04-15,"negative",31077,"A"
"SD","South Dakota *",884659,2020-04-15,"negative",8691,"B"
"TN","Tennessee *",6829174,2020-04-15,"negative",74817,"B"
"TX","Texas *",28995881,2020-04-15,"negative",136318,"B"
"UT","Utah *",3205958,2020-04-15,"negative",45072,"B"
"VA","Virginia ",8535519,2020-04-15,"negative",37669,"A+"
"VT","Vermont *",623989,2020-04-15,"negative",9913,"B"
"WA","Washington *",7614893,2020-04-15,"negative",131829,"B"
"WI","Wisconsin ",5822434,2020-04-15,"negative",39326,"A+"
"WV","West Virginia *",1792147,2020-04-15,"negative",16954,"B"
"AK","Alaska ",731545,2020-04-14,"negative",8063,"A"
"AL","Alabama *",4903185,2020-04-14,"negative",29241,"B"
"AR","Arkansas ",3017804,2020-04-14,"negative",19651,"A"
"AZ","Arizona ",7278717,2020-04-14,"negative",40290,"A+"
"CA","California *",39512223,2020-04-14,"negative",178870,"B"
"CO","Colorado ",5758736,2020-04-14,"negative",31051,"A"
"CT","Connecticut *",3565287,2020-04-14,"negative",31852,"B"
"DC","District of Columbia ",705749,2020-04-14,"negative",9226,"A+"
"DE","Delaware ",973764,2020-04-14,"negative",10543,"A"
"FL","Florida ",21477737,2020-04-14,"negative",181813,"A"
"GA","Georgia ",10617423,2020-04-14,"negative",47572,"A"
"GU","Guam *",167772,2020-04-14,"negative",811,"B"
"IA","Iowa ",3155070,2020-04-14,"negative",16986,"A+"
"ID","Idaho ",1787065,2020-04-14,"negative",13661,"A"
"IL","Illinois ",16980127,2020-04-14,"negative",87369,"A"
"IN","Indiana ",6732219,2020-04-14,"negative",37490,"A+"
"KS","Kansas ",2913314,2020-04-14,"negative",12721,"A"
"KY","Kentucky ",4467673,2020-04-14,"negative",24635,"A"
"LA","Louisiana *",4648794,2020-04-14,"negative",96904,"B"
"MA","Massachusetts ",6892503,2020-04-14,"negative",98820,"A+"
"MD","Maryland *",6045680,2020-04-14,"negative",44261,"B"
"ME","Maine *",1344212,2020-04-14,"negative",11608,"B"
"MI","Michigan ",9986857,2020-04-14,"negative",59225,"A+"
"MN","Minnesota ",5639632,2020-04-14,"negative",37546,"A"
"MO","Missouri *",6840439,2020-04-14,"negative",43292,"B"
"MS","Mississippi ",2976149,2020-04-14,"negative",34791,"A"
"NC","North Carolina ",10488084,2020-04-14,"negative",60015,"A"
"NH","New Hampshire *",1359711,2020-04-14,"negative",10590,"B"
"NJ","New Jersey ",8882190,2020-04-14,"negative",70950,"A+"
"NV","Nevada ",3080156,2020-04-14,"negative",23573,"A+"
"NY","New York ",19453561,2020-04-14,"negative",296935,"A"
"OH","Ohio *",11689100,2020-04-14,"negative",60721,"B"
"OK","Oklahoma ",3956971,2020-04-14,"negative",26085,"A+"
"OR","Oregon ",4217737,2020-04-14,"negative",30730,"A+"
"PA","Pennsylvania ",12801989,2020-04-14,"negative",108286,"A+"
"PR","Puerto Rico *",2933408,2020-04-14,"negative",6284,"B"
"RI","Rhode Island ",1059361,2020-04-14,"negative",19649,"A+"
"SC","South Carolina ",5148714,2020-04-14,"negative",30319,"A"
"SD","South Dakota *",884659,2020-04-14,"negative",8308,"B"
"TN","Tennessee *",6829174,2020-04-14,"negative",73008,"B"
"TX","Texas *",28995881,2020-04-14,"negative",131843,"B"
"UT","Utah *",3205958,2020-04-14,"negative",44064,"B"
"VA","Virginia ",8535519,2020-04-14,"negative",36592,"A+"
"VT","Vermont *",623989,2020-04-14,"negative",9491,"B"
"WA","Washington *",7614893,2020-04-14,"negative",128037,"B"
"WI","Wisconsin ",5822434,2020-04-14,"negative",37997,"A+"
"WV","West Virginia *",1792147,2020-04-14,"negative",16398,"B"
"AK","Alaska ",731545,2020-04-13,"negative",7553,"A"
"AL","Alabama *",4903185,2020-04-13,"negative",25448,"B"
"AR","Arkansas ",3017804,2020-04-13,"negative",19394,"A"
"AZ","Arizona ",7278717,2020-04-13,"negative",39645,"A+"
"CA","California *",39512223,2020-04-13,"negative",168534,"B"
"CO","Colorado ",5758736,2020-04-13,"negative",29850,"A"
"CT","Connecticut *",3565287,2020-04-13,"negative",30928,"B"
"DC","District of Columbia ",705749,2020-04-13,"negative",8979,"A+"
"DE","Delaware ",973764,2020-04-13,"negative",10195,"A"
"FL","Florida ",21477737,2020-04-13,"negative",175606,"A"
"GA","Georgia ",10617423,2020-04-13,"negative",43706,"A"
"GU","Guam *",167772,2020-04-13,"negative",770,"B"
"IA","Iowa ",3155070,2020-04-13,"negative",16986,"A+"
"ID","Idaho ",1787065,2020-04-13,"negative",13455,"A"
"IL","Illinois ",16980127,2020-04-13,"negative",83743,"A"
"IN","Indiana ",6732219,2020-04-13,"negative",36303,"A+"
"KS","Kansas ",2913314,2020-04-13,"negative",12488,"A"
"KY","Kentucky ",4467673,2020-04-13,"negative",23903,"A"
"LA","Louisiana *",4648794,2020-04-13,"negative",87075,"B"
"MA","Massachusetts ",6892503,2020-04-13,"negative",95500,"A+"
"MD","Maryland *",6045680,2020-04-13,"negative",42815,"B"
"ME","Maine *",1344212,2020-04-13,"negative",11608,"B"
"MI","Michigan ",9986857,2020-04-13,"negative",57009,"A+"
"MN","Minnesota ",5639632,2020-04-13,"negative",36777,"A"
"MO","Missouri *",6840439,2020-04-13,"negative",41040,"B"
"MS","Mississippi ",2976149,2020-04-13,"negative",28042,"A"
"NC","North Carolina ",10488084,2020-04-13,"negative",58572,"A"
"NH","New Hampshire *",1359711,2020-04-13,"negative",10222,"B"
"NJ","New Jersey ",8882190,2020-04-13,"negative",64885,"A+"
"NV","Nevada ",3080156,2020-04-13,"negative",22493,"A+"
"NY","New York ",19453561,2020-04-13,"negative",283326,"A"
"OH","Ohio *",11689100,2020-04-13,"negative",58137,"B"
"OK","Oklahoma ",3956971,2020-04-13,"negative",20790,"A+"
"OR","Oregon ",4217737,2020-04-13,"negative",29537,"A+"
"PA","Pennsylvania ",12801989,2020-04-13,"negative",105593,"A+"
"PR","Puerto Rico *",2933408,2020-04-13,"negative",5960,"B"
"RI","Rhode Island ",1059361,2020-04-13,"negative",17685,"A+"
"SC","South Carolina ",5148714,2020-04-13,"negative",28106,"A"
"SD","South Dakota *",884659,2020-04-13,"negative",8134,"B"
"TN","Tennessee *",6829174,2020-04-13,"negative",70585,"B"
"TX","Texas *",28995881,2020-04-13,"negative",119320,"B"
"UT","Utah *",3205958,2020-04-13,"negative",43424,"B"
"VA","Virginia ",8535519,2020-04-13,"negative",35654,"A+"
"VT","Vermont *",623989,2020-04-13,"negative",9275,"B"
"WA","Washington *",7614893,2020-04-13,"negative",124105,"B"
"WI","Wisconsin ",5822434,2020-04-13,"negative",36769,"A+"
"WV","West Virginia *",1792147,2020-04-13,"negative",16029,"B"
"AK","Alaska ",731545,2020-04-12,"negative",7766,"A"
"AL","Alabama *",4903185,2020-04-12,"negative",18058,"B"
"AR","Arkansas ",3017804,2020-04-12,"negative",18442,"A"
"AZ","Arizona ",7278717,2020-04-12,"negative",38570,"A+"
"CA","California *",39512223,2020-04-12,"negative",168534,"B"
"CO","Colorado ",5758736,2020-04-12,"negative",27980,"A"
"CT","Connecticut *",3565287,2020-04-12,"negative",29185,"B"
"DC","District of Columbia ",705749,2020-04-12,"negative",8765,"A+"
"DE","Delaware ",973764,2020-04-12,"negative",9624,"A"
"FL","Florida ",21477737,2020-04-12,"negative",163398,"A"
"GA","Georgia ",10617423,2020-04-12,"negative",42001,"A"
"GU","Guam *",167772,2020-04-12,"negative",693,"B"
"IA","Iowa ",3155070,2020-04-12,"negative",16005,"A+"
"ID","Idaho ",1787065,2020-04-12,"negative",12901,"A"
"IL","Illinois ",16980127,2020-04-12,"negative",79883,"A"
"IN","Indiana ",6732219,2020-04-12,"negative",34561,"A+"
"KS","Kansas ",2913314,2020-04-12,"negative",11916,"A"
"KY","Kentucky ",4467673,2020-04-12,"negative",22727,"A"
"LA","Louisiana *",4648794,2020-04-12,"negative",83450,"B"
"MA","Massachusetts ",6892503,2020-04-12,"negative",91463,"A+"
"MD","Maryland *",6045680,2020-04-12,"negative",41539,"B"
"ME","Maine *",1344212,2020-04-12,"negative",6088,"B"
"MI","Michigan ",9986857,2020-04-12,"negative",54799,"A+"
"MN","Minnesota ",5639632,2020-04-12,"negative",35800,"A"
"MO","Missouri *",6840439,2020-04-12,"negative",41040,"B"
"MS","Mississippi ",2976149,2020-04-12,"negative",18632,"A"
"NC","North Carolina ",10488084,2020-04-12,"negative",57619,"A"
"NH","New Hampshire *",1359711,2020-04-12,"negative",9996,"B"
"NJ","New Jersey ",8882190,2020-04-12,"negative",64885,"A+"
"NV","Nevada ",3080156,2020-04-12,"negative",21775,"A+"
"NY","New York ",19453561,2020-04-12,"negative",272907,"A"
"OH","Ohio *",11689100,2020-04-12,"negative",56639,"B"
"OK","Oklahoma ",3956971,2020-04-12,"negative",20790,"A+"
"OR","Oregon ",4217737,2020-04-12,"negative",28231,"A+"
"PA","Pennsylvania ",12801989,2020-04-12,"negative",102057,"A+"
"PR","Puerto Rico *",2933408,2020-04-12,"negative",5819,"B"
"RI","Rhode Island ",1059361,2020-04-12,"negative",17685,"A+"
"SC","South Carolina ",5148714,2020-04-12,"negative",28106,"A"
"SD","South Dakota *",884659,2020-04-12,"negative",7823,"B"
"TN","Tennessee *",6829174,2020-04-12,"negative",65369,"B"
"TX","Texas *",28995881,2020-04-12,"negative",111049,"B"
"UT","Utah *",3205958,2020-04-12,"negative",41931,"B"
"VA","Virginia ",8535519,2020-04-12,"negative",34711,"A+"
"VT","Vermont *",623989,2020-04-12,"negative",8724,"B"
"WA","Washington *",7614893,2020-04-12,"negative",120328,"B"
"WI","Wisconsin ",5822434,2020-04-12,"negative",35916,"A+"
"WV","West Virginia *",1792147,2020-04-12,"negative",15646,"B"
"AK","Alaska ",731545,2020-04-11,"negative",7475,"A"
"AL","Alabama *",4903185,2020-04-11,"negative",18058,"B"
"AR","Arkansas ",3017804,2020-04-11,"negative",17352,"A"
"AZ","Arizona ",7278717,2020-04-11,"negative",37137,"A+"
"CA","California *",39512223,2020-04-11,"negative",152604,"B"
"CO","Colorado ",5758736,2020-04-11,"negative",26143,"A"
"CT","Connecticut *",3565287,2020-04-11,"negative",28321,"B"
"DC","District of Columbia ",705749,2020-04-11,"negative",8261,"A+"
"DE","Delaware ",973764,2020-04-11,"negative",9624,"A"
"FL","Florida ",21477737,2020-04-11,"negative",154439,"A"
"GA","Georgia ",10617423,2020-04-11,"negative",39556,"A"
"GU","Guam *",167772,2020-04-11,"negative",693,"B"
"IA","Iowa ",3155070,2020-04-11,"negative",15622,"A+"
"ID","Idaho ",1787065,2020-04-11,"negative",12368,"A"
"IL","Illinois ",16980127,2020-04-11,"negative",72969,"A"
"IN","Indiana ",6732219,2020-04-11,"negative",31780,"A+"
"KS","Kansas ",2913314,2020-04-11,"negative",11075,"A"
"KY","Kentucky ",4467673,2020-04-11,"negative",22595,"A"
"LA","Louisiana *",4648794,2020-04-11,"negative",76901,"B"
"MA","Massachusetts ",6892503,2020-04-11,"negative",86115,"A+"
"MD","Maryland *",6045680,2020-04-11,"negative",39544,"B"
"ME","Maine *",1344212,2020-04-11,"negative",6088,"B"
"MI","Michigan ",9986857,2020-04-11,"negative",52021,"A+"
"MN","Minnesota ",5639632,2020-04-11,"negative",33977,"A"
"MO","Missouri *",6840439,2020-04-11,"negative",39148,"B"
"MS","Mississippi ",2976149,2020-04-11,"negative",18632,"A"
"NC","North Carolina ",10488084,2020-04-11,"negative",56081,"A"
"NH","New Hampshire *",1359711,2020-04-11,"negative",9608,"B"
"NJ","New Jersey ",8882190,2020-04-11,"negative",62042,"A+"
"NV","Nevada ",3080156,2020-04-11,"negative",20887,"A+"
"NY","New York ",19453561,2020-04-11,"negative",260522,"A"
"OH","Ohio *",11689100,2020-04-11,"negative",54221,"B"
"OK","Oklahoma ",3956971,2020-04-11,"negative",20790,"A+"
"OR","Oregon ",4217737,2020-04-11,"negative",25853,"A+"
"PA","Pennsylvania ",12801989,2020-04-11,"negative",98498,"A+"
"PR","Puerto Rico *",2933408,2020-04-11,"negative",5583,"B"
"RI","Rhode Island ",1059361,2020-04-11,"negative",15858,"A+"
"SC","South Carolina ",5148714,2020-04-11,"negative",26886,"A"
"SD","South Dakota *",884659,2020-04-11,"negative",7378,"B"
"TN","Tennessee *",6829174,2020-04-11,"negative",61714,"B"
"TX","Texas *",28995881,2020-04-11,"negative",107972,"B"
"UT","Utah *",3205958,2020-04-11,"negative",40340,"B"
"VA","Virginia ",8535519,2020-04-11,"negative",32922,"A+"
"VT","Vermont *",623989,2020-04-11,"negative",8063,"B"
"WA","Washington *",7614893,2020-04-11,"negative",118987,"B"
"WI","Wisconsin ",5822434,2020-04-11,"negative",34680,"A+"
"WV","West Virginia *",1792147,2020-04-11,"negative",14875,"B"
"AK","Alaska ",731545,2020-04-10,"negative",7186,"A"
"AL","Alabama *",4903185,2020-04-10,"negative",18058,"B"
"AR","Arkansas ",3017804,2020-04-10,"negative",15949,"A"
"AZ","Arizona ",7278717,2020-04-10,"negative",34622,"A+"
"CA","California *",39512223,2020-04-10,"negative",145391,"B"
"CO","Colorado ",5758736,2020-04-10,"negative",26143,"A"
"CT","Connecticut *",3565287,2020-04-10,"negative",25750,"B"
"DC","District of Columbia ",705749,2020-04-10,"negative",7695,"A+"
"DE","Delaware ",973764,2020-04-10,"negative",10415,"A"
"FL","Florida ",21477737,2020-04-10,"negative",145299,"A"
"GA","Georgia ",10617423,2020-04-10,"negative",34664,"A"
"GU","Guam *",167772,2020-04-10,"negative",662,"B"
"IA","Iowa ",3155070,2020-04-10,"negative",14565,"A+"
"ID","Idaho ",1787065,2020-04-10,"negative",11741,"A"
"IL","Illinois ",16980127,2020-04-10,"negative",69640,"A"
"IN","Indiana ",6732219,2020-04-10,"negative",28133,"A+"
"KS","Kansas ",2913314,2020-04-10,"negative",10248,"A"
"KY","Kentucky ",4467673,2020-04-10,"negative",22595,"A"
"LA","Louisiana *",4648794,2020-04-10,"negative",73027,"B"
"MA","Massachusetts ",6892503,2020-04-10,"negative",81564,"A+"
"MD","Maryland *",6045680,2020-04-10,"negative",37480,"B"
"ME","Maine *",1344212,2020-04-10,"negative",6088,"B"
"MI","Michigan ",9986857,2020-04-10,"negative",49261,"A+"
"MN","Minnesota ",5639632,2020-04-10,"negative",32558,"A"
"MO","Missouri *",6840439,2020-04-10,"negative",36941,"B"
"MS","Mississippi ",2976149,2020-04-10,"negative",18632,"A"
"NC","North Carolina ",10488084,2020-04-10,"negative",53737,"A"
"NH","New Hampshire *",1359711,2020-04-10,"negative",9139,"B"
"NJ","New Jersey ",8882190,2020-04-10,"negative",58935,"A+"
"NV","Nevada ",3080156,2020-04-10,"negative",20165,"A+"
"NY","New York ",19453561,2020-04-10,"negative",247373,"A"
"OH","Ohio *",11689100,2020-04-10,"negative",52695,"B"
"OK","Oklahoma ",3956971,2020-04-10,"negative",20370,"A+"
"OR","Oregon ",4217737,2020-04-10,"negative",24306,"A+"
"PA","Pennsylvania ",12801989,2020-04-10,"negative",93040,"A+"
"PR","Puerto Rico *",2933408,2020-04-10,"negative",5121,"B"
"RI","Rhode Island ",1059361,2020-04-10,"negative",12281,"A+"
"SC","South Carolina ",5148714,2020-04-10,"negative",25118,"A"
"SD","South Dakota *",884659,2020-04-10,"negative",7111,"B"
"TN","Tennessee *",6829174,2020-04-10,"negative",57937,"B"
"TX","Texas *",28995881,2020-04-10,"negative",104047,"B"
"UT","Utah *",3205958,2020-04-10,"negative",38660,"B"
"VA","Virginia ",8535519,2020-04-10,"negative",30950,"A+"
"VT","Vermont *",623989,2020-04-10,"negative",7502,"B"
"WA","Washington *",7614893,2020-04-10,"negative",117099,"B"
"WI","Wisconsin ",5822434,2020-04-10,"negative",33225,"A+"
"WV","West Virginia *",1792147,2020-04-10,"negative",14001,"B"
"AK","Alaska ",731545,2020-04-09,"negative",6988,"A"
"AL","Alabama *",4903185,2020-04-09,"negative",18058,"B"
"AR","Arkansas ",3017804,2020-04-09,"negative",13832,"A"
"AZ","Arizona ",7278717,2020-04-09,"negative",34160,"A+"
"CA","California *",39512223,2020-04-09,"negative",145191,"B"
"CO","Colorado ",5758736,2020-04-09,"negative",23544,"A"
"CT","Connecticut *",3565287,2020-04-09,"negative",23718,"B"
"DC","District of Columbia ",705749,2020-04-09,"negative",7201,"A+"
"DE","Delaware ",973764,2020-04-09,"negative",8683,"A"
"FL","Florida ",21477737,2020-04-09,"negative",136185,"A"
"GA","Georgia ",10617423,2020-04-09,"negative",30519,"A"
"GU","Guam *",167772,2020-04-09,"negative",593,"B"
"IA","Iowa ",3155070,2020-04-09,"negative",13703,"A+"
"ID","Idaho ",1787065,2020-04-09,"negative",11299,"A"
"IL","Illinois ",16980127,2020-04-09,"negative",64435,"A"
"IN","Indiana ",6732219,2020-04-09,"negative",25782,"A+"
"KS","Kansas ",2913314,2020-04-09,"negative",9669,"A"
"KY","Kentucky ",4467673,2020-04-09,"negative",20455,"A"
"LA","Louisiana *",4648794,2020-04-09,"negative",68636,"B"
"MA","Massachusetts ",6892503,2020-04-09,"negative",76146,"A+"
"MD","Maryland *",6045680,2020-04-09,"negative",35344,"B"
"ME","Maine *",1344212,2020-04-09,"negative",6088,"B"
"MI","Michigan ",9986857,2020-04-09,"negative",45550,"A+"
"MN","Minnesota ",5639632,2020-04-09,"negative",31052,"A"
"MO","Missouri *",6840439,2020-04-09,"negative",34955,"B"
"MS","Mississippi ",2976149,2020-04-09,"negative",18632,"A"
"NC","North Carolina ",10488084,2020-04-09,"negative",44158,"A"
"NH","New Hampshire *",1359711,2020-04-09,"negative",8763,"B"
"NJ","New Jersey ",8882190,2020-04-09,"negative",56165,"A+"
"NV","Nevada ",3080156,2020-04-09,"negative",19315,"A+"
"NY","New York ",19453561,2020-04-09,"negative",231612,"A"
"OH","Ohio *",11689100,2020-04-09,"negative",50473,"B"
"OK","Oklahoma ",3956971,2020-04-09,"negative",18595,"A+"
