"","death_province","recovered_province","confirmed_province"
"2020-09-11","   6","  985","  991"
"2020-09-12","   6","  985","  991"
"2020-09-13","   6","  985","  991"
"2020-09-14","   6","  985","  991"
"2020-09-15","   6","  985","  991"
"2020-09-16","   6","  985","  991"
"2020-09-17","   6","  985","  991"
"2020-09-18","   6","  985","  991"
"2020-09-19","   6","  985","  991"
"2020-09-20","   6","  985","  991"
"2020-09-21","   6","  985","  991"
"2020-09-22","   6","  985","  991"
"2020-09-23","   6","  985","  991"
"2020-09-24","   6","  985","  991"
"2020-09-25","   6","  985","  991"
"2020-09-26","   6","  985","  991"
"2020-09-27","   6","  985","  991"
"2020-09-28","   6","  985","  991"
"2020-09-29","   6","  985","  991"
"2020-09-30","   6","  985","  991"
"2020-10-01","   6","  985","  991"
"2020-10-02","   6","  985","  991"
"2020-10-03","   6","  985","  991"
"2020-10-04","   6","  985","  991"
"2020-10-05","   6","  985","  991"
"2020-10-06","   6","  985","  991"
"2020-10-07","   6","  985","  991"
"2020-10-08","   6","  985","  991"
"2020-10-09","   6","  985","  991"
"2020-10-10","   6","  985","  991"
"2020-10-11","   6","  985","  991"
"2020-10-12","   6","  985","  991"
"2020-10-13","   6","  985","  991"
"2020-10-14","   6","  985","  991"
"2020-10-15","   6","  985","  991"
"2020-10-16","   6","  985","  991"
"2020-10-17","   6","  985","  991"
"2020-10-18","   6","  985","  991"
"2020-10-19","   6","  985","  991"
"2020-10-20","   6","  985","  991"
"2020-10-21","   6","  985","  991"
"2020-10-22","   6","  985","  991"
"2020-10-23","   6","  985","  991"
"2020-10-24","   6","  985","  991"
"2020-10-25","   6","  985","  991"
"2020-10-26","   6","  985","  991"
"2020-10-27","   6","  985","  991"
"2020-10-28","   6","  985","  991"
"2020-10-29","   6","  985","  991"
"2020-10-30","   6","  985","  991"
"2020-10-31","   6","  985","  991"
"2020-11-01","   6","  985","  991"
"2020-11-02","   6","  985","  991"
"2020-11-03","   6","  985","  991"
"2020-11-04","   6","  985","  991"
"2020-11-05","   6","  985","  991"
"2020-11-06","   6","  985","  991"
"2020-11-07","   6","  985","  991"
"2020-11-08","   6","  985","  991"
"2020-11-09","   6","  985","  991"
"2020-11-10","   6","  985","  992"
"2020-11-11","   6","  985","  992"
"2020-11-12","   6","  985","  992"
"2020-11-13","   6","  985","  992"
"2020-11-14","   6","  985","  992"
"2020-11-15","   6","  985","  992"
"2020-11-16","   6","  985","  992"
"2020-11-17","   6","  985","  992"
"2020-11-18","   6","  985","  992"
"2020-11-19","   6","  985","  992"
"2020-11-20","   6","  985","  992"
"2020-11-21","   6","  985","  992"
"2020-11-22","   6","  985","  992"
"2020-11-23","   6","  985","  992"
"2020-11-24","   6","  985","  992"
"2020-11-25","   6","  985","  992"
"2020-11-26","   6","  985","  992"
"2020-11-27","   6","  985","  992"
"2020-11-28","   6","  986","  992"
"2020-11-29","   6","  986","  992"
"2020-11-30","   6","  986","  992"
"2020-12-01","   6","  986","  992"
"2020-12-02","   6","  986","  992"
"2020-12-03","   6","  986","  992"
"2020-12-04","   6","  986","  992"
"2020-12-05","   6","  986","  992"
"2020-12-06","   6","  986","  992"
"2020-12-07","   6","  986","  992"
"2020-12-08","   6","  986","  992"
"2020-12-09","   6","  986","  992"
"2020-12-10","   6","  986","  992"
"2020-12-11","   6","  986","  992"
"2020-12-12","   6","  986","  992"
"2020-12-13","   6","  986","  992"
"2020-12-14","   6","  986","  992"
"2020-12-15","   6","  986","  992"
"2020-12-16","   6","  986","  992"
"2020-12-17","   6","  986","  992"
"2020-12-18","   6","  986","  992"
"2020-12-19","   6","  986","  992"
"2020-12-20","   6","  986","  992"
"2020-12-21","   6","  986","  992"
"2020-12-22","   6","  986","  992"
"2020-12-23","   6","  986","  992"
"2020-12-24","   6","  986","  992"
"2020-12-25","   6","  986","  992"
"2020-12-26","   6","  986","  992"
"2020-12-27","   6","  986","  993"
"2020-12-28","   6","  986","  993"
"2020-12-29","   6","  986","  993"
"2020-12-30","   6","  986","  993"
"2020-12-31","   6","  986","  993"
"2021-01-01","   6","  986","  993"
"2021-01-02","   6","  986","  993"
"2021-01-03","   6","  986","  993"
"2021-01-04","   6","  986","  993"
"2021-01-05","   6","  986","  993"
"2021-01-06","   6","  986","  993"
"2021-01-07","   6","  986","  993"
"2021-01-08","   6","  986","  993"
"2021-01-09","   6","  986","  993"
"2021-01-10","   6","  986","  993"
"2021-01-11","   6","  987","  993"
"2021-01-12","   6","  987","  993"
"2021-01-13","   6","  987","  993"
"2021-01-14","   6","  987","  993"
"2021-01-15","   6","  987","  993"
"2021-01-16","   6","  987","  993"
"2021-01-17","   6","  987","  993"
"2021-01-18","   6","  987","  993"
"2021-01-19","   6","  987","  993"
"2021-01-20","   6","  987","  993"
"2021-01-21","   6","  987","  993"
"2021-01-22","   6","  987","  994"
"2021-01-23","   6","  987","  994"
"2021-01-24","   6","  987","  994"
"2021-01-25","   6","  987","  994"
"2021-01-26","   6","  987","  994"
"2021-01-27","   6","  987","  994"
"2021-01-28","   6","  987","  994"
"2021-01-29","   6","  987","  994"
"2021-01-30","   6","  987","  994"
"2021-01-31","   6","  987","  994"
"2021-02-01","   6","  987","  994"
"2021-02-02","   6","  987","  994"
"2021-02-03","   6","  988","  994"
"2021-02-04","   6","  988","  994"
"2021-02-05","   6","  988","  994"
"2021-02-06","   6","  988","  994"
"2021-02-07","   6","  988","  994"
"2021-02-08","   6","  988","  994"
"2021-02-09","   6","  988","  994"
"2021-02-10","   6","  988","  994"
"2021-02-11","   6","  988","  994"
"2021-02-12","   6","  988","  994"
"2021-02-13","   6","  988","  994"
"2021-02-14","   6","  988","  994"
"2021-02-15","   6","  988","  994"
"2021-02-16","   6","  988","  994"
"2021-02-17","   6","  988","  994"
"2021-02-18","   6","  988","  994"
"2021-02-19","   6","  988","  994"
"2021-02-20","   6","  988","  994"
"2021-02-21","   6","  988","  994"
"2021-02-22","   6","  988","  994"
"2021-02-23","   6","  988","  994"
"2021-02-24","   6","  988","  994"
"2021-02-25","   6","  988","  994"
"2021-02-26","   6","  988","  994"
"2021-02-27","   6","  988","  994"
"2021-02-28","   6","  988","  994"
"2021-03-01","   6","  988","  994"
"2021-03-02","   6","  988","  994"
"2021-03-03","   6","  988","  994"
"2021-03-04","   6","  988","  994"
"2021-03-05","   6","  988","  994"
"2021-03-06","   6","  988","  994"
"2021-03-07","   6","  988","  994"
"2021-03-08","   6","  988","  994"
"2021-03-09","   6","  988","  994"
"2021-03-10","   6","  988","  994"
"2021-03-11","   6","  988","  994"
"2021-03-12","   6","  988","  994"
"2021-03-13","   6","  988","  994"
"2021-03-14","   6","  988","  994"
"2021-03-15","   6","  988","  994"
"2021-03-16","   6","  988","  994"
